Frequency [Hz],Amplitude [dB]
898000,26.530282854076628
899000,26.554935348311737
900000,26.501432897557528
901000,26.565976318733675
902000,26.545349641649917
903000,26.459473887178724
904000,26.521887733969777
905000,26.41982972046926
906000,26.44500622980071
907000,26.380951394388255
908000,26.3088337034863
909000,26.28144594618775
910000,26.336892520572444
911000,26.26966994618776
912000,26.26539012859042
913000,26.28903826016113
914000,26.237591576855973
915000,26.281754738937245
916000,26.19120853182766
917000,26.21109642594132
918000,26.15496072704751
919000,26.236883351278717
920000,26.228976685696587
921000,26.272018843339595
922000,26.262579566796276
923000,26.22377433633327
924000,26.249637152178806
925000,26.296878201149468
926000,26.310160425941334
927000,26.258355761611483
928000,26.16801463767321
929000,26.215490425941333
930000,26.251914922888485
931000,26.256237336333278
932000,26.257734715601288
933000,26.197084865722765
934000,26.19521126743624
935000,26.203918926950543
936000,26.13749707111075
937000,26.06723671115536
938000,25.98777919695515
939000,25.969998454536952
940000,25.97889337557858
941000,26.005020422561202
942000,25.88422577925973
943000,25.91904326849455
944000,25.833244856739984
945000,25.830447532878043
946000,25.85315575401632
947000,25.81103704884361
948000,25.910667740801184
949000,25.89735474080118
950000,25.89285077925973
951000,25.978994602305715
952000,25.974509247370992
953000,25.92897262951299
954000,25.92897262951299
955000,25.93813048103255
956000,25.929110864813882
957000,25.83131175579684
958000,25.844950946725127
959000,25.81309278815627
960000,25.838033929023748
961000,25.8061590688926
962000,25.778288829238974
963000,25.769102271388377
964000,25.78332719122212
965000,25.769507157060666
966000,25.662580868784403
967000,25.644041075965216
968000,25.589873755983774
969000,25.585177411106955
970000,25.693783569748256
971000,25.5776292627191
972000,25.564265525605254
973000,25.564265525605254
974000,25.49848029745183
975000,25.465173640663078
976000,25.46531877536612
977000,25.39806044431416
978000,25.324727294445623
979000,25.197781172754496
980000,25.202698178058775
981000,25.170004411724992
982000,25.209152149601998
983000,25.275371149601998
984000,25.319202477121475
985000,25.324838596887737
986000,25.300474234101372
987000,25.341741807521366
988000,25.38530445483453
989000,25.38332844431416
990000,25.421825525119765
991000,25.39501292078438
992000,25.409461312757035
993000,25.352041979167147
994000,25.400350722371527
995000,25.379169710710386
996000,25.407946842405025
997000,25.444481054739377
998000,25.449273269833665
999000,25.41394172237154
1000000,25.21414526944408
1001000,25.12495679985447
1002000,25.06635755686546
1003000,25.04633244220183
1004000,25.117767604732958
1005000,25.042390594474696
1006000,25.13270463017645
1007000,24.991631395766575
1008000,24.948927724553577
1009000,24.948927724553577
1010000,24.95126839576657
1011000,24.900324615488977
1012000,24.844869179343668
1013000,24.772572415380772
1014000,24.73146218579132
1015000,24.642643292254046
1016000,24.65007530081387
1017000,24.65007530081387
1018000,24.64329633514543
1019000,24.648565300813864
1020000,24.68535883690072
1021000,24.714239944770267
1022000,24.83340403371622
1023000,24.796718007171386
1024000,24.77592592150843
1025000,24.769659261068316
1026000,24.759275649983444
1027000,24.826481280196965
1028000,24.780101456712913
1029000,24.863234292070644
1030000,24.868387593697964
1031000,24.818951033716225
1032000,24.875369765304413
1033000,24.840244456712917
1034000,24.88148317934367
1035000,24.86072103371622
1036000,24.855573839705997
1037000,24.866329033716227
1038000,24.89714830781726
1039000,24.80131641538078
1040000,24.80131641538078
1041000,24.87361317934367
1042000,24.784673440045207
1043000,24.784673440045207
1044000,24.801148185791323
1045000,24.749011836951386
1046000,24.755680172313884
1047000,24.671707171318587
1048000,24.64990217131858
1049000,24.634066452004127
1050000,24.60973932784959
1051000,24.577805874093677
1052000,24.536261484893803
1053000,24.632180259333488
1054000,24.622222276280347
1055000,24.62754288265686
1056000,24.50665358605152
1057000,24.528113484893797
1058000,24.461053635006394
1059000,24.384861132071087
1060000,24.406698703946127
1061000,24.28789177115665
1062000,24.24385674838441
1063000,24.1398460409969
